zfs_config,timestamp,pattern,blocksize,numjobs,runtime_secs,read_io_bytes,read_bw_bytes,read_bw_mean,read_iops_mean,write_io_bytes,write_bw_bytes,write_bw_mean,write_iops_mean
raidz2,1579370303132,randrw,4k,4,180,1389580288,7697396,59.75118,14.899781,1385836544,7676659,59.603408,14.862921
raidz2,1579415773919,randrw,4k,8,180,1642373120,9117861,34.876629,8.680826,1640181760,9105696,34.831011,8.66937
raidz2,1579425057816,randrw,512k,12,180,66742910976,369351427,1402.34458,2.682144,66617081856,368655096,1398.864418,2.67505
raidz2,1579324550111,randrw,512k,1,180,54117531648,300512714,9159.721819,17.839851,54186213376,300894101,9174.473419,17.868642
raidz2,1579363237842,randrw,512k,2,180,67969744896,377433558,5810.670494,11.29524,67854401536,376793060,5801.053943,11.276587
raidz2,1579371392426,randrw,512k,4,180,66714599424,368725436,3064.015866,5.922178,66712502272,368713845,3068.551847,5.930837
raidz2,1579416864946,randrw,512k,8,180,71099744256,394354466,1807.841862,3.474178,71163707392,394709238,1809.982472,3.477998
raidz2,1579424692661,randrw,64k,12,180,26612596736,147718095,408.989372,6.338425,26558529536,147417986,408.672546,6.333247
raidz2,1579324188257,randrw,64k,1,180,15571484672,86453974,2632.909591,41.080538,15637086208,86818198,2643.82374,41.251114
raidz2,1579362875696,randrw,64k,2,180,21514682368,119458320,1822.179403,28.422442,21527855104,119531460,1822.348731,28.42509
raidz2,1579371028683,randrw,64k,4,180,26193625088,145429649,1120.193771,17.443172,26148536320,145179312,1117.280442,17.397811
raidz2,1579416501124,randrw,64k,8,180,26944995328,149306222,579.116695,8.998269,26908557312,149104313,577.957206,8.980282
raidz2,1579424146567,randrw,8k,12,180,4020445184,22247681,60.787546,7.549014,4006871040,22172566,60.665624,7.533817
raidz2,1579323645531,randrw,8k,1,180,2494169088,13852800,421.552409,52.648166,2503450624,13904351,423.066138,52.837313
raidz2,1579362332519,randrw,8k,2,180,3394609152,18842609,286.873115,35.814153,3399286784,18868573,287.239914,35.860003
raidz2,1579370484462,randrw,8k,4,180,4089454592,22680131,175.055312,21.83975,4079722496,22626157,174.791007,21.806843
raidz2,1579415955586,randrw,8k,8,180,3577298944,19826739,77.755861,9.670965,3572899840,19802357,77.597576,9.651048
raidz2,1579428159753,randwrite,128k,12,180,0,0,0,0,198491897856,1101735083,2791.541433,21.74821
raidz2,1579327625407,randwrite,128k,1,180,0,0,0,0,213571338240,1186487659,36075.857441,281.813604
raidz2,1579366316112,randwrite,128k,2,180,0,0,0,0,210171330560,1167579583,17714.297075,138.35018
raidz2,1579374476412,randwrite,128k,4,180,0,0,0,0,193336573952,1074038375,8119.09556,63.378467
raidz2,1579419957257,randwrite,128k,8,180,0,0,0,0,210667175936,1170236672,4434.163753,34.587187
raidz2,1579427613957,randwrite,16k,12,180,0,0,0,0,19668779008,109072845,275.420428,17.158486
raidz2,1579327082692,randwrite,16k,1,180,0,0,0,0,14065631232,78115923,2373.023264,148.277344
raidz2,1579365772960,randwrite,16k,2,180,0,0,0,0,17981980672,99869376,1512.62099,94.492469
raidz2,1579373932103,randwrite,16k,4,180,0,0,0,0,19484082176,108104965,821.219066,51.279227
raidz2,1579419412287,randwrite,16k,8,180,0,0,0,0,19737067520,109400577,413.519351,25.789976
raidz2,1579428525383,randwrite,1M,12,180,0,0,0,0,200069349376,1106602742,3225.849186,3.086354
raidz2,1579327987507,randwrite,1M,1,180,0,0,0,0,207710322688,1153760353,34875.847626,33.990696
raidz2,1579366678502,randwrite,1M,2,180,0,0,0,0,207126265856,1149685921,17377.803487,16.907885
raidz2,1579374839208,randwrite,1M,4,180,0,0,0,0,195977805824,1087430464,8277.622805,8.01853
raidz2,1579420321468,randwrite,1M,8,180,0,0,0,0,212033601536,1174623302,4539.779356,4.368833
raidz2,1579428710224,randwrite,2M,12,180,0,0,0,0,201163014144,1110600199,4117.796867,1.939478
raidz2,1579328168738,randwrite,2M,1,180,0,0,0,0,202626826240,1125523255,33950.536087,16.507829
raidz2,1579366860035,randwrite,2M,2,180,0,0,0,0,205017579520,1138569077,17200.011915,8.335563
raidz2,1579375021680,randwrite,2M,4,180,0,0,0,0,191667109888,1060340284,8454.112631,4.064078
raidz2,1579420504978,randwrite,2M,8,180,0,0,0,0,208928768000,1156859180,5231.338838,2.486443
raidz2,1579427796195,randwrite,32k,12,180,0,0,0,0,43812519936,242681584,626.84071,19.533189
raidz2,1579327263596,randwrite,32k,1,180,0,0,0,0,33322762240,185066824,5625.749306,175.760243
raidz2,1579365953925,randwrite,32k,2,180,0,0,0,0,40758738944,226378328,3432.499957,107.224108
raidz2,1579374114018,randwrite,32k,4,180,0,0,0,0,43142742016,238604204,1813.58897,56.622343
raidz2,1579419594141,randwrite,32k,8,180,0,0,0,0,44385402880,245856198,934.959008,29.1688
raidz2,1579427249894,randwrite,4k,12,180,0,0,0,0,2518421504,13938728,36.167306,9.001897
raidz2,1579326721019,randwrite,4k,1,180,0,0,0,0,1491628032,8279233,250.152176,62.503778
raidz2,1579365410809,randwrite,4k,2,180,0,0,0,0,2120466432,11765923,176.880047,44.181862
raidz2,1579373569643,randwrite,4k,4,180,0,0,0,0,2495557632,13856126,104.51271,26.087524
raidz2,1579419049090,randwrite,4k,8,180,0,0,0,0,2489311232,13798766,50.71712,12.639729
raidz2,1579428342226,randwrite,512k,12,180,0,0,0,0,198937411584,1104453132,2838.560089,5.479265
raidz2,1579327806409,randwrite,512k,1,180,0,0,0,0,213172879360,1184227983,35936.018512,70.12548
raidz2,1579366497184,randwrite,512k,2,180,0,0,0,0,209693704192,1164842067,17683.670699,34.475299
raidz2,1579374657646,randwrite,512k,4,180,0,0,0,0,198010994688,1099786135,8367.332993,16.288608
raidz2,1579420139066,randwrite,512k,8,180,0,0,0,0,211277578240,1172891171,4451.008133,8.626682
raidz2,1579427977856,randwrite,64k,12,180,0,0,0,0,46209892352,256452349,651.770544,10.129599
raidz2,1579327444517,randwrite,64k,1,180,0,0,0,0,73106194432,405980876,12355.338633,193.004257
raidz2,1579366135120,randwrite,64k,2,180,0,0,0,0,86417014784,479564341,7281.208778,113.727837
raidz2,1579374295296,randwrite,64k,4,180,0,0,0,0,57175310336,317226456,2411.691161,37.631661
raidz2,1579419775884,randwrite,64k,8,180,0,0,0,0,47064743936,260976394,985.694468,15.348729
raidz2,1579427432119,randwrite,8k,12,180,0,0,0,0,7955562496,44016612,114.519337,14.26754
raidz2,1579326901833,randwrite,8k,1,180,0,0,0,0,5148262400,28597327,867.047656,108.349913
raidz2,1579365591980,randwrite,8k,2,180,0,0,0,0,7032365056,39007150,590.327242,73.747113
raidz2,1579373750834,randwrite,8k,4,180,0,0,0,0,7837212672,43502851,330.011212,41.206056
raidz2,1579419230533,randwrite,8k,8,180,0,0,0,0,7943045120,44101322,165.170596,20.600791
raidz2,1579421594919,read,128k,12,180,693698560000,3851976300,9806.811064,76.572047,0,0,0,0
raidz2,1579321112307,read,128k,1,180,177245126656,984449035,30103.997557,235.150746,0,0,0,0
raidz2,1579359797708,read,128k,2,180,260153802752,1444777179,22063.854296,172.337244,0,0,0,0
raidz2,1579367946629,read,128k,4,180,235033853952,1304439193,9946.291761,77.6627,0,0,0,0
raidz2,1579413411912,read,128k,8,180,859351023616,4770276627,18236.932268,142.438138,0,0,0,0
raidz2,1579421049985,read,16k,12,180,717637681152,3984927819,10131.341275,633.182926,0,0,0,0
raidz2,1579320569707,read,16k,1,180,209547231232,1163924965,35513.103047,2219.542842,0,0,0,0
raidz2,1579359255001,read,16k,2,180,296424701952,1646035749,25119.68671,1569.957322,0,0,0,0
raidz2,1579367403386,read,16k,4,180,277791653888,1542764140,11766.20581,735.363028,0,0,0,0
raidz2,1579412867835,read,16k,8,180,1627130593280,9036652393,34461.047339,2153.781958,0,0,0,0
raidz2,1579421958191,read,1M,12,180,778127278080,4319737516,11021.921989,10.709684,0,0,0,0
raidz2,1579321474103,read,1M,1,180,145154375680,805938589,24935.555203,24.305022,0,0,0,0
raidz2,1579360159657,read,1M,2,180,238410530816,1323598490,20280.953412,19.753276,0,0,0,0
raidz2,1579368308860,read,1M,4,180,264245346304,1467084247,11213.541973,10.897834,0,0,0,0
raidz2,1579413774799,read,1M,8,180,827368407040,4592536466,17541.178631,17.077383,0,0,0,0
raidz2,1579422140755,read,2M,12,180,775937851392,4304333254,11052.613732,5.344002,0,0,0,0
raidz2,1579321655027,read,2M,1,180,135780106240,753793704,23497.108315,11.412828,0,0,0,0
raidz2,1579360340633,read,2M,2,180,232737734656,1291767412,19813.385531,9.626236,0,0,0,0
raidz2,1579368490025,read,2M,4,180,261187698688,1449319690,11162.561561,5.397415,0,0,0,0
raidz2,1579413956455,read,2M,8,180,1555535233024,8628440387,31679.885252,15.33981,0,0,0,0
raidz2,1579421231513,read,32k,12,180,698134396928,3875875912,9861.556119,308.152726,0,0,0,0
raidz2,1579320750584,read,32k,1,180,189753196544,1053780476,32163.599062,1005.086511,0,0,0,0
raidz2,1579359435887,read,32k,2,180,278826713088,1548701742,23630.806117,738.434641,0,0,0,0
raidz2,1579367584397,read,32k,4,180,247536287744,1374636470,10489.039445,327.761329,0,0,0,0
raidz2,1579413049133,read,32k,8,180,858123534336,4766187900,18201.062767,568.756012,0,0,0,0
raidz2,1579420686749,read,4k,12,180,1234390302720,6853725897,17458.874387,4364.68984,0,0,0,0
raidz2,1579320208026,read,4k,1,180,291729440768,1620251042,49434.986273,12358.730061,0,0,0,0
raidz2,1579358893074,read,4k,2,180,529161940992,2938629435,44820.812866,11205.182446,0,0,0,0
raidz2,1579367041209,read,4k,4,180,416963883008,2314729969,17666.390858,4416.578719,0,0,0,0
raidz2,1579412505188,read,4k,8,180,1623814946816,9020843338,34356.855652,8589.094482,0,0,0,0
raidz2,1579421776529,read,512k,12,180,735603326976,4084007855,10395.044445,20.251665,0,0,0,0
raidz2,1579321293195,read,512k,1,180,164565614592,913796516,28093.876971,54.822941,0,0,0,0
raidz2,1579359978677,read,512k,2,180,246972153856,1371252388,20951.570229,40.870153,0,0,0,0
raidz2,1579368127721,read,512k,4,180,249771327488,1386624738,10585.758559,20.623755,0,0,0,0
raidz2,1579413593318,read,512k,8,180,1612085460992,8949368031,33685.996748,65.680264,0,0,0,0
raidz2,1579421413197,read,64k,12,180,693155266560,3848403889,9798.677517,153.068528,0,0,0,0
raidz2,1579320931458,read,64k,1,180,184801951744,1026215712,31347.52388,489.783993,0,0,0,0
raidz2,1579359616788,read,64k,2,180,268039094272,1488552007,22727.669089,355.098978,0,0,0,0
raidz2,1579367765474,read,64k,4,180,238335033344,1323443854,10089.610944,157.616867,0,0,0,0
raidz2,1579413230538,read,64k,8,180,1655996022784,9195329154,35033.543461,547.364789,0,0,0,0
raidz2,1579420868429,read,8k,12,180,949802180608,5273104787,13413.834683,1676.7046,0,0,0,0
raidz2,1579320388864,read,8k,1,180,245715435520,1364668770,41669.657634,5208.682647,0,0,0,0
raidz2,1579359074053,read,8k,2,180,350261977088,1944873411,29688.536965,3711.049794,0,0,0,0
raidz2,1579367222410,read,8k,4,180,444801040384,2468059239,18854.727977,2356.818825,0,0,0,0
raidz2,1579412686519,read,8k,8,180,877913538560,4876051334,18598.073822,2324.735044,0,0,0,0
raidz2,1579423231685,write,128k,12,180,0,0,0,0,776310489088,4312332944,10897.060684,85.086538
raidz2,1579322740446,write,128k,1,180,0,0,0,0,180475002880,1001993175,30502.161643,238.269608
raidz2,1579361426558,write,128k,2,180,0,0,0,0,353945780224,1966321749,29907.599922,233.620567
raidz2,1579369576548,write,128k,4,180,0,0,0,0,622267334656,3456983131,26257.870255,205.1037
raidz2,1579415044544,write,128k,8,180,0,0,0,0,813667975168,4520201854,17144.32316,133.898001
raidz2,1579422686196,write,16k,12,180,0,0,0,0,366906720256,2036662134,5176.839816,323.524034
raidz2,1579322197654,write,16k,1,180,0,0,0,0,140956663808,783027324,23884.76109,1492.771595
raidz2,1579360883559,write,16k,2,180,0,0,0,0,182453354496,1012819491,15452.105163,965.726099
raidz2,1579369033131,write,16k,4,180,0,0,0,0,238895235072,1326900883,10113.772279,632.081174
raidz2,1579414500292,write,16k,8,180,0,0,0,0,335550332928,1863619783,7103.185444,443.926427
raidz2,1579423597244,write,1M,12,180,0,0,0,0,889369657344,4933679068,12414.166899,12.058185
raidz2,1579323102476,write,1M,1,180,0,0,0,0,183399088128,1018657454,31033.387435,30.249445
raidz2,1579361788858,write,1M,2,180,0,0,0,0,323638788096,1797743580,27244.337487,26.542419
raidz2,1579369939291,write,1M,4,180,0,0,0,0,653835370496,3631591529,27905.054508,27.194479
raidz2,1579415408925,write,1M,8,180,0,0,0,0,683527897088,3795816703,14399.193723,14.000126
raidz2,1579423782118,write,2M,12,180,0,0,0,0,626954076160,3469182198,9128.566866,4.394492
raidz2,1579323283670,write,2M,1,180,0,0,0,0,177853169664,987491641,30117.486878,14.650902
raidz2,1579361970409,write,2M,2,180,0,0,0,0,348001402880,1931645571,29179.856658,14.188813
raidz2,1579370121499,write,2M,4,180,0,0,0,0,522153099264,2899368651,22552.526839,10.951209
raidz2,1579415592391,write,2M,8,180,0,0,0,0,477030776832,2648361268,9922.572179,4.781654
raidz2,1579422868194,write,32k,12,180,0,0,0,0,346182877184,1919431334,4870.149072,152.153546
raidz2,1579322378511,write,32k,1,180,0,0,0,0,65380024320,363155778,11095.039788,346.703117
raidz2,1579361064518,write,32k,2,180,0,0,0,0,182818668544,1015523866,15474.445761,483.547901
raidz2,1579369214383,write,32k,4,180,0,0,0,0,217581387776,1207115644,9197.649801,287.398492
raidz2,1579414681627,write,32k,8,180,0,0,0,0,298258071552,1656897236,6302.302668,196.913362
raidz2,1579422322371,write,4k,12,180,0,0,0,0,321647669248,1786435263,4540.272529,1135.028094
raidz2,1579321835872,write,4k,1,180,0,0,0,0,71125196800,395012700,12053.98654,3013.479333
raidz2,1579360521520,write,4k,2,180,0,0,0,0,141872578560,788001502,12022.241644,3005.53772
raidz2,1579368671045,write,4k,4,180,0,0,0,0,136109596672,756051018,5765.002062,1441.230631
raidz2,1579414137634,write,4k,8,180,0,0,0,0,319152734208,1772952548,6758.993135,1689.709764
raidz2,1579423414064,write,512k,12,180,0,0,0,0,1224877277184,6799585195,17233.025475,33.602899
raidz2,1579322921462,write,512k,1,180,0,0,0,0,183722573824,1020295520,30990.924469,60.478538
raidz2,1579361607644,write,512k,2,180,0,0,0,0,347417346048,1929699706,29264.392117,57.102639
raidz2,1579369757855,write,512k,4,180,0,0,0,0,648495497216,3602412534,27310.048493,53.286293
raidz2,1579415226463,write,512k,8,180,0,0,0,0,928981712896,5158716753,19590.229785,38.207582
raidz2,1579423049863,write,64k,12,180,0,0,0,0,292361469952,1623770320,4086.741612,63.807188
raidz2,1579322559468,write,64k,1,180,0,0,0,0,110171127808,611637073,18638.570312,291.200816
raidz2,1579361245568,write,64k,2,180,0,0,0,0,183834312704,1020802678,15540.66561,242.793199
raidz2,1579369395426,write,64k,4,180,0,0,0,0,209729945600,1165108109,8843.85519,138.143484
raidz2,1579414863049,write,64k,8,180,0,0,0,0,248958025728,1382869664,5234.049657,81.73603
raidz2,1579422504451,write,8k,12,180,0,0,0,0,388516470784,2157801472,5482.187366,685.242869
raidz2,1579322016817,write,8k,1,180,0,0,0,0,121706643456,675926465,20625.429167,2578.151389
raidz2,1579360702506,write,8k,2,180,0,0,0,0,194002558976,1077636335,16439.255395,2054.881377
raidz2,1579368852083,write,8k,4,180,0,0,0,0,227640885248,1264510008,9640.787232,1205.073021
raidz2,1579414318977,write,8k,8,180,0,0,0,0,369046913024,2049782345,7811.274322,976.380306
